Djibouti,1390.1566501185875,25773.903052798516,665638.4110271579,1188708.6681847174,0.5443355304966329,0.3818332934969292,1.114892887237498,0
Ecuador,4960.405868852021,50107.227357125594,502663.46300278057,995238.656604226,0.5042379888275528,0.5254443370212587,2.505590888075706,3
Egypt,5231.769123668339,51139.01115256319,515121.4847595335,995796.0313376716,0.5244792778193671,0.49899690755061776,2.3748962447959947,3
El Salvador,4979.8070013020115,50169.96407064027,502774.9470394724,996985.7738457625,0.5249961966885828,0.5024603086376758,2.469777912368629,3
Equatorial Guinea,5000.610247397164,51106.29188622616,513352.87424851826,1016176.8677610052,0.5153915835073505,0.48609495988545715,2.4401250217977735,3
Eritrea,1472.3426382765892,4211.808105843504,980010.1755480699,1444485.219272629,0.032380352908718754,4.926703938582572,0.555918699971377,2
Estonia,5131.1530478064215,50978.44092460648,507384.4281470174,1016640.5183247289,0.5061881567937501,0.506748459389079,2.388428947655158,3
Ethiopia,2002.130155595441,11281.911016035316,397272.9110320121,1110765.2272142463,0.3005803951156699,4.600250476639383,4.996137729890744,2
Fiji,5140.370852416028,51211.832378004925,484054.7283776147,1026689.2649470097,0.506103158426713,0.499556289514152,2.5273834072418655,3
Finland,6370.996873233869,71721.19675847786,263344.57983791834,537431.833263817,0.6063155178778499,0.7612188713343858,0.5712733630719108,3
France,4310.815416929578,85136.35279527286,268504.65931869275,861804.027137469,0.3863170879594125,0.8821460085737043,0.8790749005217627,3
Gabon,4996.9839012556395,49939.41217385208,500608.44609829097,1000864.7058201572,0.4997610915289399,0.5000995435576829,2.5001198728035385,3
Gambia,187.8421418033928,13148.833424728284,465269.56135175796,1468705.5631817132,0.3890742251750453,1.8157400431976378,4.002807721544274,2
Georgia,5012.985723922593,50303.84419147751,497620.18822825147,1002965.6512238553,0.49802572117429245,0.5215546559514319,2.495310048479399,3
Germany,6626.61242264576,38335.733032064134,401673.918072924,1380323.8168060468,0.4741308976761063,0.4921037202307617,0.5149273253631088,3
Ghana,3645.6791260488694,849.4501872116173,419117.3498740167,1231108.0478697247,0.7747479031850516,2.5372901401054957,2.3804131935552624,2
Greece,4848.873988295583,53945.89145735865,133945.615902466,1390215.3751947165,0.6922771629970523,0.5102463960752976,1.270075352636856,3
Guinea,1276.2728923078741,6995.241171957703,549925.6106172709,1746881.4105347549,0.3521590543804419,5.708062539599021,4.062348164606433,2
Guinea-Bissau,985.5054969117543,31873.0936885158,708929.25590421,1972416.1551137539,6.587264372920073,0.3633417885115886,0.8643434777546366,1
Guyana,4536.73351000915,10756.303418918626,292661.0744659819,700544.0856239342,0.6727117954812588,3.706933397193031,3.1704366183448562,2
Haiti,238.6247523247257,48638.029077425,714513.1664410875,1129471.1942306238,2.6500786967934675,0.5130058103220396,3.0416112597898604,1
Hong Kong,5055.956035087544,58651.552529525434,362938.1683993278,1847904.7187666763,0.27355673304888073,1.0087516041782143,0.30776241373727686,0
Hungary,7576.431351053976,27404.87794774123,168158.17722236086,1190748.2662673458,0.7684029666469545,0.6794288363670344,0.47218494816859824,3
Iceland,5522.267947025804,41843.088511184054,293701.48829184944,1000757.8221394627,0.5119640367039923,0.6985668124535107,0.623016662956713,0
India,5000.0,50000.0,500000.0,1000000.0,0.5,0.5,2.625,3
Indonesia,5144.594111373306,50002.475459582376,514450.609778407,977507.9101886433,0.496089526620537,0.5144545460555339,2.411557398979138,3
Iran,5078.2355992365165,50461.06129372771,500479.6810976527,1005994.8916090702,0.49501149085631924,0.517028058049433,2.389901384775838,3
Iraq,5071.428571428571,50714.28571428571,507142.85714285716,1014285.7142857143,0.475,0.5071428571428571,2.5357142857142856,3
Ireland,4812.1837274926975,47924.847395619014,358845.5977610828,1105516.615360647,0.4635186193566918,0.5925675091531688,0.5386713947046444,0
Israel,4749.496745690896,66262.63818317855,122389.51902700128,1093496.782223979,0.807786430663986,0.6041547814262676,1.6996705212895378,3
Italy,4837.96617958593,48130.38524017854,259074.30341358675,1292134.528643287,0.7222510012157841,0.7234087576219754,0.6633307032014368,3
Jamaica,4999.978879486454,52440.22127461208,499882.9307328776,1000294.0698073173,0.5001806669263402,0.5001749472716686,2.5020785828349146,3
Japan,5986.821501090884,73754.09928463993,174417.10488578532,1122232.992444666,0.6871267578563753,0.5618900824857647,1.47633588291434,3
Jordan,5003.231404561052,49518.810726725715,496847.860499194,1002334.7788106494,0.5095291326497229,0.5029529135743792,2.5161532784509943,3
Kazakhstan,5124.962803860697,50785.60082118695,496609.36763998726,1012333.219698112,0.5102368358180651,0.49295827633888656,2.4543795979818137,3
Kenya,5069.073496391639,50670.654045251555,507964.67166322796,958995.2727673256,0.5062080092741256,0.5055920681352881,2.5203298868670228,3
South Korea,7144.717249885724,45378.912018453564,278496.8721645443,1210574.4064636105,0.5931123896423824,0.5955943262685994,0.8243648115384025,3
Kuwait,6513.474822278718,47308.0533404035,585915.3735218436,1048515.7935636459,0.5357216402488866,0.5348424022649952,0.5617730832000369,3
Kyrgyzstan,2710.6508859516766,13105.651756868441,327980.73353427195,202142.64532158434,0.4724291603174292,6.568366744526827,1.62988886504416,2
Laos,2063.903553691139,40950.73534567378,135456.32702572655,1121840.6848460005,0.40867636527619905,3.7443261783178015,4.315560696445304,2
Latvia,5000.0,50000.0,525000.0,1000000.0,0.5,0.5,2.5,3
Lebanon,5050.192526291619,50174.68708807356,506630.879814044,1019751.1910914795,0.5057087101167979,0.49416008354544044,2.505712909279695,3
Lesotho,349.40387825392287,9469.134426038949,484790.99604678777,524740.7950743381,0.8790246200550763,5.263863828258071,2.8649505023350494,2
Liberia,1804.0189863023118,18305.89871673427,247612.3097075369,1989212.6703003636,0.615566088123719,3.2925239071951284,0.0531268394974673,2
Libya,4993.465509273266,51118.81892567556,511228.98202349036,985467.097232261,0.5112519740658695,0.506118537808781,2.437628669170196,3
Lithuania,4212.768849671991,30176.02527609757,171358.25003397767,1338325.900400339,0.7764501774218238,0.7481885227359538,1.0161839899639702,3
Luxembourg,4843.563116367073,25281.354999112984,395868.54504803754,1407265.5731617853,0.32768937762066497,0.8251957837406755,0.5222943838081258,0
Madagascar,619.289642177553,4481.593636630637,632393.1661098717,1484369.547517966,0.7632923932272877,1.67082197360677,4.06248412182444,2
Malawi,842.4639695809096,15224.578499520998,528862.2179830121,1860695.5337172067,0.3915633438340267,5.22103541006611,0.8356858738538708,2
Malaysia,5071.503492370275,50699.77965792194,508621.9006408773,1016066.9956990465,0.5043052240981831,0.5062435347180987,2.3973300480455046,3
Maldives,5196.127494085732,52196.221046352475,499975.9228701333,1013460.650195373,0.5003348463276378,0.49468151126859605,2.4655158705046096,3
Mali,904.5801301516458,2288.260783787031,1014787.9210537608,488368.1150180963,0.4426302128835369,3.0319720623244004,3.199488740179852,2
Malta,8188.011828722179,58839.082211489556,192648.61013834795,994773.3007022573,0.48573152334056113,0.7506259080339808,0.20405501257430902,3
Mauritania,1403.0502052598035,12965.671156797915,542368.8170020705,512731.1427897962,0.6007974680274522,3.9464639638533994,2.73715910674889,2
Mauritius,5208.480286827416,49515.74252903205,487513.2979669074,1006903.5336993209,0.5019797871187366,0.503281514194172,2.444953321693151,3
Mexico,5937.79583301954,22676.57268041398,155664.5945925461,1538117.7948657456,0.5674102170852047,0.4736502916768622,1.5679451538483165,3
Federated States of Micronesia,4753.735691181685,10746.253078384838,211278.83624096017,837949.7983789728,0.6450745409112023,3.173526714853004,4.149485762964,2
Moldova,4223.023283241544,13766.698448880601,304818.5449342438,1059589.660058253,0.6140871824133274,4.076618925071099,1.4781812131626042,2
Mongolia,3033.267779901978,24956.56033128559,122904.7780276728,2020961.068961721,0.13548444309264934,4.97487942461274,2.3692486058020013,2
Montenegro,10484.91295983407,26201.86977115464,182096.18624633097,1264371.3184928126,0.7634340018275394,0.7245786119826046,0.04767641161231953,3
Morocco,5044.901829445018,50393.96792194965,504914.4091900039,1034273.2729844823,0.49608602019433945,0.504934370935959,2.4442106544939386,3
Mozambique,6.796274842031295,56845.934673975615,449540.69306926185,1291674.5646175183,0.5131126471602063,3.8838552470431633,2.4673137802222227,2
Myanmar,3109.7947245496466,19760.326987487464,135535.70371708734,1308845.5429042252,0.18693089489702983,4.019658380064321,3.620186833440031,2
Namibia,5030.668958006885,50017.768997176485,500963.18416935694,1006217.4620958138,0.5171293958006886,0.4964424769785992,2.5052236521515328,3
Nepal,1843.8966064678677,2455.9522978258874,434036.76730447257,1981765.839171135,0.21379142326659548,2.495130764683281,3.6889138671250357,2
Netherlands,6285.475666573836,44315.16384898873,370259.6868606415,838569.1486284339,0.48719840590097363,0.9605577990361356,0.46061715787102653,0
New Zealand,5766.997012583537,55722.28139045637,351261.42553194787,1290783.7665372966,0.394096023672332,0.7460307275044583,0.4810916467613203,0
Nicaragua,4930.660705284712,51506.73982395249,508943.50079729664,993173.2194796437,0.5089150544177744,0.5088330554089716,2.4237240112645253,3
Niger,19.759569141339668,45919.515106615,569503.1024116706,1168465.027630961,0.5006173010540167,3.8009783051358395,2.5588033743245218,2
Nigeria,1871.79418406376,42163.753573095586,154280.28605182507,2016331.7784129428,0.28895027699759324,4.725013380274939,1.918292828188087,2
Norway,4488.6397988891185,63701.621174348016,280624.42307437584,1123665.6061671209,0.5045192968168433,0.6874566185798267,1.1096514808426472,3
Oman,5118.782898474978,50305.87249535647,493365.50084606244,1019015.3228316494,0.5064856923645121,0.5213402601722472,2.35822090541245,3
Pakistan,1348.1059122671127,2278.4042483197095,470439.56685497786,1450693.7778075365,0.48395081116386196,1.9623640750930709,4.926865983088747,2
Panama,5069.658791592037,50101.958543631554,490639.3485469589,998509.6127838092,0.5273011561271338,0.49634348300016884,2.4825493108955543,3
Papua New Guinea,2251.0477623268343,46849.93964977154,6032.43225570733,1434457.977731593,0.689852999442542,3.300814135911658,3.479686378751597,2
Paraguay,5000.094572854611,50003.114128295965,500025.71131248947,1050015.988759352,0.49994963936652037,0.5000253493177662,2.499943995295816,3
Peru,5007.936555537948,49953.525846239936,500183.4283183529,1049156.7858864828,0.5011442958410262,0.4996369762095406,2.498631116111756,3
Philippines,5112.981787380088,49054.6004061501,511995.7395616367,1023549.3034924148,0.5104684069259082,0.48869802415093455,2.444061477675013,3
Poland,6905.202510440895,24406.56693540833,195778.942177165,1494577.2347843666,0.6010634041340237,0.7131820507753986,0.6998609479218196,3
Polynesia,5050.599970410965,51053.756741731064,488349.99777018826,984614.5853141749,0.521339293860566,0.5217137921392185,2.4483232910285304,3
Portugal,5237.734194080958,51185.16693758231,447601.8391011397,1013442.6368954161,0.5202583688373843,0.5286114939445864,2.3378826252549683,3
Qatar,5356.502382707505,66112.70842353087,114911.02842429982,1239767.6721849027,0.6784760407151608,0.3943434246770178,1.7438065007825512,3
Romania,9210.735030183794,57759.39962345979,12039.917965642118,1427050.4837675695,0.5821243249302543,0.5414946136970795,0.017668423346262285,3
Russia,5062.305773220831,51531.01198163748,513043.4569127265,1011969.7788292055,0.5119157412686763,0.5128897340774994,2.305298586880933,3
Rwanda,1694.900125757625,2395.557033308954,480874.9307917681,1956693.7893664348,0.6136235232163826,2.41390735531741,3.3225114257936568,2
São Tome and Príncipe,2198.7139086045527,6317.080268128209,525660.9157880028,2443629.326877973,0.26542250629230296,3.3344750479458165,3.2756048468114543,2
Saudi Arabia,3575.180883974377,34688.55635805458,294952.5302101326,1330324.593950953,0.6103858122513104,0.7510814623232599,0.6518669296847472,3
Senegal,1982.7511312540612,23944.605367333614,220687.90393087588,1675883.528919042,0.30663728047224104,5.290410705584543,2.819572665695553,2
Serbia,5021.255054647965,50237.28408734685,522773.99056754494,1002786.7990624269,0.5035132744984627,0.5006252845991624,2.436123257750888,3
Seychelles,9063.61503926248,34053.514020358925,221169.05062691963,1015878.2399465645,0.6541752735606224,0.4519986733166087,0.9072625269207166,3
Sierra Leone,400.2393992249235,48322.672353114656,606218.0448524693,1144124.9161628336,3.553319068290013,0.522485184667119,2.55565912411883,1
Singapore,4761.7286830364,49181.93927559012,543769.6324205841,1020977.1406353356,0.49184914427248233,0.5187064843805955,0.5038805031018325,0
Slovakia,5163.945526897825,49783.48074385285,495875.20309005893,993067.936503065,0.4884946671969697,0.5259647752475827,2.4496384254689056,3
Slovenia,7959.17584209789,54811.40719534393,251467.71618526854,825405.8086835619,0.6694367536475392,0.20820049180062883,0.8100363834408768,3
South Africa,5353.808892445933,50496.277624886556,504205.82412082684,961523.1976672414,0.5240280819920454,0.5413327696554311,2.073805306111831,3
Spain,5614.527423897642,45191.22108807029,254472.07068204912,1389261.783717268,0.6284902978433864,0.6598999906783315,0.7307121515389374,3
Sri Lanka,5157.440800864844,50331.503386410346,506848.6206706561,987881.8574111778,0.503483845867156,0.5031260852925392,2.476356439507956,3
Sudan,6.6801477444471296,51347.61701458605,457485.66717830463,1008860.9207469269,0.5741588498881534,3.7731060334641073,3.1803740951525032,2
Suriname,1708.5207396951746,28893.980394722923,147458.81422228029,167497.2801737258,0.5315691445877734,3.924663435409761,5.227917825016837,2
Sweden,4926.187212228885,50741.95211734658,518895.02201658103,1038378.0659181476,0.508863317246737,0.5156150656838676,0.48044553092842307,0
Switzerland,4004.1439978380486,52847.266504634594,527425.7285455649,1845811.2796956797,0.19579626383238471,1.0062925856850962,0.7710304679779376,0
Syria,1025.0662521372492,16417.143155582875,522517.41838507366,245843.99269935954,0.15250661252298364,6.302855753141147,4.241155812276249,2
Taiwan,7001.256152467506,42794.96467284823,336557.68035656435,1394592.4962026586,0.542776933525347,0.5537957787787298,0.2075691723435161,3
Tajikistan,2359.7943038396647,6274.502358302605,480732.9544322485,968207.1840486955,0.2593029627559797,5.594822886927091,1.7541671265704326,2
Tanzania,1858.442302973454,18101.44626888357,303378.83231604507,1523168.922687443,0.2592509222062439,4.865741094366555,2.8510978355286625,2
Thailand,4719.464389664254,6855.420681764581,465864.7355930483,1583257.187628184,0.7999389413001472,0.7732456033691586,0.031059272606585947,3
Timor-Leste,3659.643168116207,4370.830130577275,324623.17132161255,1918149.371184385,0.4078612219471781,2.934895063296815,3.172688397318724,2
Togo,487.74160199832295,31903.666917123934,686707.3668822194,2832348.171386447,0.0009528240444803548,5.602379961626163,2.4890020439861686,2
Trinidad and Tobago,5092.266502292829,51324.45133639028,503228.76826302253,982572.0598595364,0.5132445192237842,0.5115188437312979,2.45781566436413,3
Tunisia,5000.0,50000.0,500000.0,1025000.0,0.5,0.5,2.5,3
Turkey,5167.3769392618715,50650.06797083936,528120.6206021658,1017788.2730069836,0.5148577310320548,0.5125794953253509,2.07701932284548,3
Turkmenistan,4991.900218223238,50118.8872783388,506106.6820077565,1002467.082818378,0.5012063769352528,0.5011864682288187,2.5060149677446497,3
Uganda,57.890675932329344,59320.94945721097,506374.1316087848,1327297.1305948452,0.5422379106633368,2.2867772663285235,2.5955135871063364,2
Ukraine,5055.052863242597,50101.123129049876,510844.4805310531,995793.0842777702,0.5118968420538097,0.5113969342815028,2.460718050968702,3
United Arab Emirates,5764.935520374015,57251.99056417536,493091.14714867726,1149053.946720601,0.5248561805231681,0.5453116717081303,1.0987654586264943,3
United Kingdom,5160.376546468001,35918.24946537266,356271.0445403826,816156.1623098674,0.5078202630451498,0.7366085104692544,0.6433463945122299,3
United States,2704.011092306583,56279.52788915884,822543.260786121,1361181.5238951235,0.3526565151703764,0.5336827136314077,0.5900443557916484,0
Uruguay,5239.392090281013,36608.411760755596,146647.22007547575,986011.4784935077,0.789821813678103,1.0217361731819872,0.8129692195689986,3
Venezuela,5073.134804572255,50366.69151956684,505060.8844246812,1037740.3584300997,0.5196868073673641,0.48712099384109797,2.355414352700652,3
Vietnam,5148.395949237221,51573.58301930729,497272.19078093045,979241.4549104152,0.5151961035558867,0.5162536737911895,2.3417941845436356,3
Yemen,1582.0535304710065,11933.286050038878,287675.02537428745,1994262.2780202758,0.44639297394870503,3.356551760591424,3.3219595618849946,2
Zambia,681.5771161812586,30194.011055115887,486671.92329580116,6706.875908026821,0.23833616115797684,10.496353125521233,2.8889369497988375,2
Zimbabwe,3093.5521241303295,3908.204400129038,404078.51980361086,1154609.1764635798,0.6292863557836406,2.6445694998743203,1.7673990018584913,2
